"nameID","parentNameID","scientificName","scientificNameAuthorship","nameRank","nameUri","isHybrid","genus","specificEpithet","rankIndicator","otherEpithet","subclass","family","acceptance","acceptedNameID"
24900283,40002848,"Abies taxifolia","(Lamb.) Poir.","species","http://www.tropicos.org/Name/24900283",,"Abies","taxifolia","sp.",,"Pinidae","Pinaceae",,
24900284,40002848,"Abies menziesii","Mirb.","species","http://www.tropicos.org/Name/24900284",,"Abies","menziesii","sp.",,"Pinidae","Pinaceae","S",24900226
24900288,40002848,"Abies lowiana","(Gordon) A. Murray bis","species","http://www.tropicos.org/Name/24900288",,"Abies","lowiana","sp.",,"Pinidae","Pinaceae","A",
24900292,40002848,"Abies bifolia","A. Murray bis","species","http://www.tropicos.org/Name/24900292",,"Abies","bifolia","sp.",,"Pinidae","Pinaceae","A",
24900293,40002848,"Abies subalpina","Engelm. ex Ward","species","http://www.tropicos.org/Name/24900293",,"Abies","subalpina","sp.",,"Pinidae","Pinaceae","S",24900292
24900305,40009142,"Pinus edulis","Engelm.","species","http://www.tropicos.org/Name/24900305",,"Pinus","edulis","sp.",,"Pinidae","Pinaceae","A",
24900316,40009142,"Pinus murrayana","Balf.","species","http://www.tropicos.org/Name/24900316",,"Pinus","murrayana","sp.",,"Pinidae","Pinaceae","S",24900186
24900369,40009142,"Pinus patula","Schltdl. & Cham.","species","http://www.tropicos.org/Name/24900369",,"Pinus","patula","sp.",,"Pinidae","Pinaceae","A",
24900370,40009142,"Pinus pinaster","Aiton","species","http://www.tropicos.org/Name/24900370",,"Pinus","pinaster","sp.",,"Pinidae","Pinaceae","A",
24900375,40002025,"Larix kaempferi","(Lamb.) Carri├¿re","species","http://www.tropicos.org/Name/24900375",,"Larix","kaempferi","sp.",,"Pinidae","Pinaceae","A",
24900376,40002025,"Larix olgensis","A. Henry","species","http://www.tropicos.org/Name/24900376",,"Larix","olgensis","sp.",,"Pinidae","Pinaceae","A",
24900378,40002025,"Larix gmelinii","(Rupr.) Kuzen.","species","http://www.tropicos.org/Name/24900378",,"Larix","gmelinii","sp.",,"Pinidae","Pinaceae","A",
24900379,40002025,"Larix potaninii","Batalin","species","http://www.tropicos.org/Name/24900379",,"Larix","potaninii","sp.",,"Pinidae","Pinaceae","A",
24900381,40008450,"Picea jezoensis","(Siebold & Zucc.) Carri├¿re","species","http://www.tropicos.org/Name/24900381",,"Picea","jezoensis","sp.",,"Pinidae","Pinaceae","A",
24900383,40008450,"Picea meyeri","Rehder & E.H. Wilson","species","http://www.tropicos.org/Name/24900383",,"Picea","meyeri","sp.",,"Pinidae","Pinaceae","A",
24900384,40008450,"Picea wilsonii","Mast.","species","http://www.tropicos.org/Name/24900384",,"Picea","wilsonii","sp.",,"Pinidae","Pinaceae","A",
24900389,40009142,"Pinus massoniana","D. Don","species","http://www.tropicos.org/Name/24900389",,"Pinus","massoniana","sp.",,"Pinidae","Pinaceae","A",
24900390,40009142,"Pinus hwangshanensis","K.C. Hsia","species","http://www.tropicos.org/Name/24900390",,"Pinus","hwangshanensis","sp.",,"Pinidae","Pinaceae","S",24900971
24900403,40009142,"Pinus grandis","Douglas ex D. Don","species","http://www.tropicos.org/Name/24900403",,"Pinus","grandis","sp.",,"Pinidae","Pinaceae","S",24900139
24900410,40009142,"Pinus nobilis","Douglas ex D. Don","species","http://www.tropicos.org/Name/24900410",,"Pinus","nobilis","sp.",,"Pinidae","Pinaceae","S",24900413
24900411,40002848,"Abies nobilis","(Douglas ex D. Don) Lindl.","species","http://www.tropicos.org/Name/24900411",,"Abies","nobilis","sp.",,"Pinidae","Pinaceae",,
24900418,40008450,"Picea canadensis","(Mill.) Britton, Sterns & Poggenb.","species","http://www.tropicos.org/Name/24900418",,"Picea","canadensis","sp.",,"Pinidae","Pinaceae",,
24900422,40009142,"Pinus alba","Aiton","species","http://www.tropicos.org/Name/24900422",,"Pinus","alba","sp.",,"Pinidae","Pinaceae","S",24900167
24900423,40008450,"Picea alba","(Aiton) Link","species","http://www.tropicos.org/Name/24900423",,"Picea","alba","sp.",,"Pinidae","Pinaceae","S",24900167
24900431,40009142,"Pinus menziesii","Douglas ex D. Don","species","http://www.tropicos.org/Name/24900431",,"Pinus","menziesii","sp.",,"Pinidae","Pinaceae",,
24900436,40002848,"Abies douglasii","Hort. ex Loud.","species","http://www.tropicos.org/Name/24900436",,"Abies","douglasii","sp.",,"Pinidae","Pinaceae",,
24900437,40009142,"Pinus douglasii","Sabine ex D. Don","species","http://www.tropicos.org/Name/24900437",,"Pinus","douglasii","sp.",,"Pinidae","Pinaceae","S",24900226
24900440,40002848,"Abies mucronata","Raf.","species","http://www.tropicos.org/Name/24900440",,"Abies","mucronata","sp.",,"Pinidae","Pinaceae","S",24900226
24900441,40018646,"Pseudotsuga mucronata","(Raf.) Sudw.","species","http://www.tropicos.org/Name/24900441",,"Pseudotsuga","mucronata","sp.",,"Pinidae","Pinaceae","S",24900226
24900464,40020343,"Tsuga pattoniana","(Jeffrey ex A. Murray bis) Engelm.","species","http://www.tropicos.org/Name/24900464",,"Tsuga","pattoniana","sp.",,"Pinidae","Pinaceae",,
24900478,40009142,"Pinus insignis","Douglas ex Loudon","species","http://www.tropicos.org/Name/24900478",,"Pinus","insignis","sp.",,"Pinidae","Pinaceae","S",24900210
24900492,40008450,"Picea menziesii","(Douglas ex D. Don) Carri├¿re","species","http://www.tropicos.org/Name/24900492",,"Picea","menziesii","sp.",,"Pinidae","Pinaceae","S",24900172
24900500,40018646,"Pseudotsuga douglasii","(Sabine ex D. Don) Carri├¿re","species","http://www.tropicos.org/Name/24900500",,"Pseudotsuga","douglasii","sp.",,"Pinidae","Pinaceae","S",24900226
24900524,40002025,"Larix alaskensis","W. Wight","species","http://www.tropicos.org/Name/24900524",,"Larix","alaskensis","sp.",,"Pinidae","Pinaceae","S",24900159
24900532,40002025,"Larix americana","Michx.","species","http://www.tropicos.org/Name/24900532",,"Larix","americana","sp.",,"Pinidae","Pinaceae",,
24900539,40009142,"Pinus mariana","Du Roi","species","http://www.tropicos.org/Name/24900539",,"Pinus","mariana","sp.",,"Pinidae","Pinaceae",,
24900541,40008450,"Picea nigra","(Arnold) Link","species","http://www.tropicos.org/Name/24900541",,"Picea","nigra","sp.",,"Pinidae","Pinaceae","S",24900169
24900542,40002848,"Abies denticulata","Michx.","species","http://www.tropicos.org/Name/24900542",,"Abies","denticulata","sp.",,"Pinidae","Pinaceae","S",50231586
24900547,40008450,"Picea rubra","(Du Roi) Link","species","http://www.tropicos.org/Name/24900547",,"Picea","rubra","sp.",,"Pinidae","Pinaceae",,
24900549,40009142,"Pinus rubra","Link","species","http://www.tropicos.org/Name/24900549",,"Pinus","rubra","sp.",,"Pinidae","Pinaceae",,
24900551,40009142,"Pinus divaricata","(Aiton) Sudw.","species","http://www.tropicos.org/Name/24900551",,"Pinus","divaricata","sp.",,"Pinidae","Pinaceae","S",24900179
24900556,40002854,"Abietia douglasii","Lindl.","species","http://www.tropicos.org/Name/24900556",,"Abietia","douglasii","sp.",,"Pinidae","Pinaceae",,
24900560,40020343,"Tsuga douglasii","Lindl.","species","http://www.tropicos.org/Name/24900560",,"Tsuga","douglasii","sp.",,"Pinidae","Pinaceae","S",24900277
24900567,40018646,"Pseudotsuga glauca","(Beissn., in Jager & Beissn.) Mayr.","species","http://www.tropicos.org/Name/24900567",,"Pseudotsuga","glauca","sp.",,"Pinidae","Pinaceae","S",24900277
24900573,40009142,"Pinus australis","F. Michx.","species","http://www.tropicos.org/Name/24900573",,"Pinus","australis","sp.",,"Pinidae","Pinaceae","S",24900204
24900591,40009142,"Pinus inops","Aiton","species","http://www.tropicos.org/Name/24900591",,"Pinus","inops","sp.",,"Pinidae","Pinaceae","S",24900223
24900606,40009142,"Pinus balsamea","L.","species","http://www.tropicos.org/Name/24900606",,"Pinus","balsamea","sp.",,"Pinidae","Pinaceae","S",24900050
24900607,40008450,"Picea balsamea","(L.) Loudon","species","http://www.tropicos.org/Name/24900607",,"Picea","balsamea","sp.",,"Pinidae","Pinaceae","S",24900602
24900636,40009142,"Pinus californiarum","D.K. Bailey","species","http://www.tropicos.org/Name/24900636",,"Pinus","californiarum","sp.",,"Pinidae","Pinaceae","A",
24900639,40009142,"Pinus densa","(Little & K.W. Dorman) Silba","species","http://www.tropicos.org/Name/24900639",,"Pinus","densa","sp.",,"Pinidae","Pinaceae","S",24900135
24900640,40002848,"Abies guatemalensis","Rehder","species","http://www.tropicos.org/Name/24900640",,"Abies","guatemalensis","sp.",,"Pinidae","Pinaceae","A",
24900641,40009142,"Pinus montezumae","Lamb.","species","http://www.tropicos.org/Name/24900641",,"Pinus","montezumae","sp.",,"Pinidae","Pinaceae","A",
24900643,40009142,"Pinus pseudostrobus","Lindl.","species","http://www.tropicos.org/Name/24900643",,"Pinus","pseudostrobus","sp.",,"Pinidae","Pinaceae","A",
24900645,40009142,"Pinus oocarpa","Schiede ex Schltdl.","species","http://www.tropicos.org/Name/24900645",,"Pinus","oocarpa","sp.",,"Pinidae","Pinaceae","A",
24900649,40009142,"Pinus hartwegii","Lindl.","species","http://www.tropicos.org/Name/24900649",,"Pinus","hartwegii","sp.",,"Pinidae","Pinaceae","A",
24900650,40009142,"Pinus michoacana","Mart├¡nez","species","http://www.tropicos.org/Name/24900650",,"Pinus","michoacana","sp.",,"Pinidae","Pinaceae","S",24900957
24900651,40009142,"Pinus oaxacana","Mirov","species","http://www.tropicos.org/Name/24900651",,"Pinus","oaxacana","sp.",,"Pinidae","Pinaceae","A",
24900654,40009142,"Pinus teocote","Schltdl. & Cham.","species","http://www.tropicos.org/Name/24900654",,"Pinus","teocote","sp.",,"Pinidae","Pinaceae","A",
50231153,24900751,"Picea excelsa var. erythrocarpa","Purk.","variety","http://www.tropicos.org/Name/50231153",,"Picea","excelsa","var.","erythrocarpa","Pinidae","Pinaceae","S",50231158
50231157,24900766,"Picea vulgaris var. erythrocarpa","(Purk.) Jacobasch","variety","http://www.tropicos.org/Name/50231157",,"Picea","vulgaris","var.","erythrocarpa","Pinidae","Pinaceae","S",50231158
50231158,24900164,"Picea abies fo. erythrocarpa","(Purk.) Rehder","forma","http://www.tropicos.org/Name/50231158",,"Picea","abies","fo.","erythrocarpa","Pinidae","Pinaceae","A",
50231162,24900751,"Picea excelsa var. alpestris","Beissn.","variety","http://www.tropicos.org/Name/50231162",,"Picea","excelsa","var.","alpestris","Pinidae","Pinaceae",,
50231163,24900105,"Picea obovata var. alpestris","(Br├║gger) A. Henry","variety","http://www.tropicos.org/Name/50231163",,"Picea","obovata","var.","alpestris","Pinidae","Pinaceae","S",50231166
50231166,24900164,"Picea abies var. alpestris","(Br├║gger) P.A. Schmidt","variety","http://www.tropicos.org/Name/50231166",,"Picea","abies","var.","alpestris","Pinidae","Pinaceae","A",
50231167,24900751,"Picea excelsa var. europaea","Schr├╢t.","variety","http://www.tropicos.org/Name/50231167",,"Picea","excelsa","var.","europaea","Pinidae","Pinaceae",,
50231168,24900768,"Pinus abies subsp. vulgaris","Voss in Putlitz & Meyer","subspecies","http://www.tropicos.org/Name/50231168",,"Pinus","abies","subsp.","vulgaris","Pinidae","Pinaceae",,
50231169,24900768,"Pinus abies var. germanica","Lindq.","variety","http://www.tropicos.org/Name/50231169",,"Pinus","abies","var.","germanica","Pinidae","Pinaceae",,
50231170,24900164,"Picea abies var. germanica","Lindq.","variety","http://www.tropicos.org/Name/50231170",,"Picea","abies","var.","germanica","Pinidae","Pinaceae",,
50231171,24900164,"Picea abies var. arctica","Lindq.","variety","http://www.tropicos.org/Name/50231171",,"Picea","abies","var.","arctica","Pinidae","Pinaceae",,
50231172,24900164,"Picea abies var. acuminata","(Beck) Dallim. & A.B. Jacks.","variety","http://www.tropicos.org/Name/50231172",,"Picea","abies","var.","acuminata","Pinidae","Pinaceae","A",
50231174,50231173,"Picea alcoquiana var. acicularis","Fitschen","variety","http://www.tropicos.org/Name/50231174",,"Picea","alcoquiana","var.","acicularis","Pinidae","Pinaceae",,
50231181,50231173,"Picea alcoquiana var. alcoquiana",,"variety","http://www.tropicos.org/Name/50231181",,"Picea","alcoquiana","var.","alcoquiana","Pinidae","Pinaceae",,
50231185,50231173,"Picea alcoquiana var. reflexa","Fitschen","variety","http://www.tropicos.org/Name/50231185",,"Picea","alcoquiana","var.","reflexa","Pinidae","Pinaceae",,
50231193,24900844,"Picea brachytyla var. ascendens","Silba","variety","http://www.tropicos.org/Name/50231193",,"Picea","brachytyla","var.","ascendens","Pinidae","Pinaceae",,
50231201,24900166,"Picea engelmannii subsp. engelmannii",,"subspecies","http://www.tropicos.org/Name/50231201",,"Picea","engelmannii","subsp.","engelmannii","Pinidae","Pinaceae",,
50231210,24900166,"Picea engelmannii subsp. mexicana","(Mart├¡nez) P.A. Schmidt","subspecies","http://www.tropicos.org/Name/50231210",,"Picea","engelmannii","subsp.","mexicana","Pinidae","Pinaceae","A",
50231212,24900166,"Picea engelmannii var. mexicana","(Mart├¡nez) Silba","variety","http://www.tropicos.org/Name/50231212",,"Picea","engelmannii","var.","mexicana","Pinidae","Pinaceae","S",50231210
50231213,24900166,"Picea engelmannii var. mohinorsensis","Silba","variety","http://www.tropicos.org/Name/50231213",,"Picea","engelmannii","var.","mohinorsensis","Pinidae","Pinaceae","S",50231210
50231532,24900768,"Pinus abies var. fennica","Regel","variety","http://www.tropicos.org/Name/50231532",,"Pinus","abies","var.","fennica","Pinidae","Pinaceae","S",24900753
50231533,24900766,"Picea vulgaris var. fennica","(Regel) Beck","variety","http://www.tropicos.org/Name/50231533",,"Picea","vulgaris","var.","fennica","Pinidae","Pinaceae","S",24900753
50231534,24900751,"Picea excelsa fo. fennica","(Regel) Steud.","forma","http://www.tropicos.org/Name/50231534",,"Picea","excelsa","fo.","fennica","Pinidae","Pinaceae","S",24900753
50231535,24900164,"Picea abies fo. fennica","(Regel) Lindm.","forma","http://www.tropicos.org/Name/50231535",,"Picea","abies","fo.","fennica","Pinidae","Pinaceae","S",24900753
50231536,24900105,"Picea obovata var. fennica","(Regel) A. Henry","variety","http://www.tropicos.org/Name/50231536",,"Picea","obovata","var.","fennica","Pinidae","Pinaceae","S",24900753
50231537,24900768,"Pinus abies var. medioxima","Nyl.","variety","http://www.tropicos.org/Name/50231537",,"Pinus","abies","var.","medioxima","Pinidae","Pinaceae","S",50231542
50231540,24900751,"Picea excelsa var. medioxima","(Nyl.) Willk.","variety","http://www.tropicos.org/Name/50231540",,"Picea","excelsa","var.","medioxima","Pinidae","Pinaceae","S",50231542
50231541,24900751,"Picea excelsa var. fennica","(Regel) Beck","variety","http://www.tropicos.org/Name/50231541",,"Picea","excelsa","var.","fennica","Pinidae","Pinaceae","S",24900753
50231542,24900751,"Picea excelsa fo. medioxima","(Nyl.) Schr├╢t.","forma","http://www.tropicos.org/Name/50231542",,"Picea","excelsa","fo.","medioxima","Pinidae","Pinaceae","A",
50231543,24900766,"Picea vulgaris var. uwarowii","Kauffm.","variety","http://www.tropicos.org/Name/50231543",,"Picea","vulgaris","var.","uwarowii","Pinidae","Pinaceae",,
50231544,24900766,"Picea vulgaris var. uralensis","Tepl.","variety","http://www.tropicos.org/Name/50231544",,"Picea","vulgaris","var.","uralensis","Pinidae","Pinaceae","S",50231545
50231545,24900753,"Picea ├ù fennica nothosubsp. uralensis","(Tepl.) P.A. Schmidt","nothosubspecies","http://www.tropicos.org/Name/50231545","1","Picea","fennica","nothosubsp.","uralensis","Pinidae","Pinaceae","A",
50231547,24900167,"Picea glauca subsp. albertiana","(S. Br.) P. Schmidt","subspecies","http://www.tropicos.org/Name/50231547",,"Picea","glauca","subsp.","albertiana","Pinidae","Pinaceae","A",
50231548,24900768,"Pinus abies var. laxa","M├╝nchh.","variety","http://www.tropicos.org/Name/50231548",,"Pinus","abies","var.","laxa","Pinidae","Pinaceae","S",50231550
50231553,50231631,"Abies rubra var. violacea","Loudon","variety","http://www.tropicos.org/Name/50231553",,"Abies","rubra","var.","violacea","Pinidae","Pinaceae",,
50231559,24900381,"Picea jezoensis subsp. hondoensis","(Mayr) P.A. Schmidt","subspecies","http://www.tropicos.org/Name/50231559",,"Picea","jezoensis","subsp.","hondoensis","Pinidae","Pinaceae","A",
50231565,24900381,"Picea jezoensis subsp. jezoensis",,"subspecies","http://www.tropicos.org/Name/50231565",,"Picea","jezoensis","subsp.","jezoensis","Pinidae","Pinaceae",,
50231570,24900381,"Picea jezoensis fo. kamchatkensis","S.L. Tung & Y.L. Chou","forma","http://www.tropicos.org/Name/50231570",,"Picea","jezoensis","fo.","kamchatkensis","Pinidae","Pinaceae",,
50231571,24900103,"Picea koraiensis var. pungsanensis","(Uyeki ex Nakai) Farjon","variety","http://www.tropicos.org/Name/50231571",,"Picea","koraiensis","var.","pungsanensis","Pinidae","Pinaceae","A",
50231573,50103963,"Picea likiangensis var. bhutanica","Silba","variety","http://www.tropicos.org/Name/50231573",,"Picea","likiangensis","var.","bhutanica","Pinidae","Pinaceae",,
50231574,50103963,"Picea likiangensis var. forrestii","Silba","variety","http://www.tropicos.org/Name/50231574",,"Picea","likiangensis","var.","forrestii","Pinidae","Pinaceae",,
50231578,50103963,"Picea likiangensis subsp. balfouriana","(Rehder & E.H. Wilson) Rushforth","subspecies","http://www.tropicos.org/Name/50231578",,"Picea","likiangensis","subsp.","balfouriana","Pinidae","Pinaceae","A",
50231579,50054686,"Picea balfouriana var. balfouriana",,"variety","http://www.tropicos.org/Name/50231579",,"Picea","balfouriana","var.","balfouriana","Pinidae","Pinaceae",,
50231580,24900768,"Pinus abies var. mariana","(Mill.) M├╝nchh.","variety","http://www.tropicos.org/Name/50231580",,"Pinus","abies","var.","mariana","Pinidae","Pinaceae","S",24900169
50231587,24900925,"Picea maximowiczii var. maximowiczii",,"variety","http://www.tropicos.org/Name/50231587",,"Picea","maximowiczii","var.","maximowiczii","Pinidae","Pinaceae",,
50231593,24900925,"Picea maximowiczii var. senanensis","Hayashi","variety","http://www.tropicos.org/Name/50231593",,"Picea","maximowiczii","var.","senanensis","Pinidae","Pinaceae",,
50231599,24900768,"Pinus abies var. obovata","Andersson ex A. Murray bis","variety","http://www.tropicos.org/Name/50231599",,"Pinus","abies","var.","obovata","Pinidae","Pinaceae",,
50231600,50231107,"Abies excelsa var. obovata","(Ledeb.) K. Koch","variety","http://www.tropicos.org/Name/50231600",,"Abies","excelsa","var.","obovata","Pinidae","Pinaceae",,
50231601,24900768,"Pinus abies fo. obovata","(Ledeb.) Voss","forma","http://www.tropicos.org/Name/50231601",,"Pinus","abies","fo.","obovata","Pinidae","Pinaceae",,
50231604,50231107,"Abies excelsa var. altaica","(Tepl.) Willk.","variety","http://www.tropicos.org/Name/50231604",,"Abies","excelsa","var.","altaica","Pinidae","Pinaceae","A",
50231607,24900105,"Picea obovata var. argentea","Luchnik","variety","http://www.tropicos.org/Name/50231607",,"Picea","obovata","var.","argentea","Pinidae","Pinaceae",,
50231608,24900105,"Picea obovata var. brevifolia","Luchnik","variety","http://www.tropicos.org/Name/50231608",,"Picea","obovata","var.","brevifolia","Pinidae","Pinaceae",,
50231609,24900105,"Picea obovata var. densifolia","Luchnik","variety","http://www.tropicos.org/Name/50231609",,"Picea","obovata","var.","densifolia","Pinidae","Pinaceae",,
50231610,24900105,"Picea obovata var. krylovii","Luchnik","variety","http://www.tropicos.org/Name/50231610",,"Picea","obovata","var.","krylovii","Pinidae","Pinaceae",,
50231611,24900105,"Picea obovata var. lucifera","Luchnik","variety","http://www.tropicos.org/Name/50231611",,"Picea","obovata","var.","lucifera","Pinidae","Pinaceae",,
50231613,24900105,"Picea obovata var. pendula","Luchnik","variety","http://www.tropicos.org/Name/50231613",,"Picea","obovata","var.","pendula","Pinidae","Pinaceae",,
50231614,24900105,"Picea obovata var. seminskiensis","Luchnik","variety","http://www.tropicos.org/Name/50231614",,"Picea","obovata","var.","seminskiensis","Pinidae","Pinaceae",,
50231615,24900105,"Picea obovata var. tschiketamanica","Luchnik","variety","http://www.tropicos.org/Name/50231615",,"Picea","obovata","var.","tschiketamanica","Pinidae","Pinaceae",,
50231624,24900492,"Picea menziesii var. parryana","Andr├⌐","variety","http://www.tropicos.org/Name/50231624",,"Picea","menziesii","var.","parryana","Pinidae","Pinaceae",,
50231628,24900676,"Picea asperata var. retroflexa","(Mast.) W.C. Cheng","variety","http://www.tropicos.org/Name/50231628",,"Picea","asperata","var.","retroflexa","Pinidae","Pinaceae","A",
50231629,24900768,"Pinus abies var. acutissima","M├╝nchh.","variety","http://www.tropicos.org/Name/50231629",,"Pinus","abies","var.","acutissima","Pinidae","Pinaceae",,
50231632,24900549,"Pinus rubra var. violacea","Endl.","variety","http://www.tropicos.org/Name/50231632",,"Pinus","rubra","var.","violacea","Pinidae","Pinaceae",,
50231634,24900106,"Picea schrenkiana subsp. schrenkiana",,"subspecies","http://www.tropicos.org/Name/50231634",,"Picea","schrenkiana","subsp.","schrenkiana","Pinidae","Pinaceae",,
50231637,24900681,"Picea orientalis var. longifolia","Ledeb.","variety","http://www.tropicos.org/Name/50231637",,"Picea","orientalis","var.","longifolia","Pinidae","Pinaceae",,
50231641,24900431,"Pinus menziesii var. crispa","Antoine","variety","http://www.tropicos.org/Name/50231641",,"Pinus","menziesii","var.","crispa","Pinidae","Pinaceae","S",50231642
50231642,24900492,"Picea menziesii var. crispa","(Antoine) Carri├¿re","variety","http://www.tropicos.org/Name/50231642",,"Picea","menziesii","var.","crispa","Pinidae","Pinaceae","A",
50231646,24900675,"Picea smithiana var. nepalensis","Franco","variety","http://www.tropicos.org/Name/50231646",,"Picea","smithiana","var.","nepalensis","Pinidae","Pinaceae",,
50231897,24900193,"Pinus flexilis subsp. albicaulis","(Engelm.) Engelm.","subspecies","http://www.tropicos.org/Name/50231897",,"Pinus","flexilis","subsp.","albicaulis","Pinidae","Pinaceae",,
50231899,24900178,"Pinus balfouriana subsp. aristata","(Engelm.) Engelm.","subspecies","http://www.tropicos.org/Name/50231899",,"Pinus","balfouriana","subsp.","aristata","Pinidae","Pinaceae","A",
50231900,24901303,"Pinus armandii var. farjonii","Silba","variety","http://www.tropicos.org/Name/50231900",,"Pinus","armandii","var.","farjonii","Pinidae","Pinaceae",,
50231901,24901303,"Pinus armandii subsp. mastersiana","(Hayata) Businsky","subspecies","http://www.tropicos.org/Name/50231901",,"Pinus","armandii","subsp.","mastersiana","Pinidae","Pinaceae","A",
50231902,50157703,"Pinus loudoniana var. don-pedrii","(Roezl) Carri├¿re","variety","http://www.tropicos.org/Name/50231902",,"Pinus","loudoniana","var.","don-pedrii","Pinidae","Pinaceae","A",
50231903,24900178,"Pinus balfouriana subsp. balfouriana",,"subspecies","http://www.tropicos.org/Name/50231903",,"Pinus","balfouriana","subsp.","balfouriana","Pinidae","Pinaceae",,
50231905,24900822,"Pinus wallichiana subsp. bhutanica","(Grierson) Businsky","subspecies","http://www.tropicos.org/Name/50231905",,"Pinus","wallichiana","subsp.","bhutanica","Pinidae","Pinaceae","A",
50231906,50144420,"Pinus bhutanica var. ludlowii","Silba","variety","http://www.tropicos.org/Name/50231906",,"Pinus","bhutanica","var.","ludlowii","Pinidae","Pinaceae",,
50231907,24900665,"Pinus brutia var. brutia",,"variety","http://www.tropicos.org/Name/50231907",,"Pinus","brutia","var.","brutia","Pinidae","Pinaceae",,
50231908,24900028,"Pinus halepensis var. brutia","A. Henry","variety","http://www.tropicos.org/Name/50231908",,"Pinus","halepensis","var.","brutia","Pinidae","Pinaceae",,
50231910,24900028,"Pinus halepensis subsp. brutia","(Ten.) Holmboe","subspecies","http://www.tropicos.org/Name/50231910",,"Pinus","halepensis","subsp.","brutia","Pinidae","Pinaceae","A",
50231913,24900665,"Pinus brutia var. densifolia","F. Yaltirik & Boydak","variety","http://www.tropicos.org/Name/50231913",,"Pinus","brutia","var.","densifolia","Pinidae","Pinaceae",,
50231914,24900665,"Pinus brutia var. eldarica","(Medw.) Silba","variety","http://www.tropicos.org/Name/50231914",,"Pinus","brutia","var.","eldarica","Pinidae","Pinaceae","A",
50231917,24900028,"Pinus halepensis var. eldarica","(Medw.) Fitschen","variety","http://www.tropicos.org/Name/50231917",,"Pinus","halepensis","var.","eldarica","Pinidae","Pinaceae","S",50231914
50231920,24900665,"Pinus brutia var. pendulifolia","Frankis in Taskin","variety","http://www.tropicos.org/Name/50231920",,"Pinus","brutia","var.","pendulifolia","Pinidae","Pinaceae",,
50231923,24900665,"Pinus brutia var. pityusa","(Steven) Silba","variety","http://www.tropicos.org/Name/50231923",,"Pinus","brutia","var.","pityusa","Pinidae","Pinaceae","A",
50231926,24900028,"Pinus halepensis var. pityusa","(Steven) Gordon","variety","http://www.tropicos.org/Name/50231926",,"Pinus","halepensis","var.","pityusa","Pinidae","Pinaceae","S",50231923
50231927,24900028,"Pinus halepensis subsp. pityusa","(Steven) A.E. Murray","subspecies","http://www.tropicos.org/Name/50231927",,"Pinus","halepensis","subsp.","pityusa","Pinidae","Pinaceae","S",50231923
50231928,24900784,"Pinus pityusa var. stankewiczii","Sukaczev","variety","http://www.tropicos.org/Name/50231928",,"Pinus","pityusa","var.","stankewiczii","Pinidae","Pinaceae","S",50231929
50231929,24900665,"Pinus brutia var. stankewiczii","(Sukaczev) Frankis in Taskin","variety","http://www.tropicos.org/Name/50231929",,"Pinus","brutia","var.","stankewiczii","Pinidae","Pinaceae","A",
50231935,24900022,"Pinus cembra var. helvetica","Lodd. ex Loudon","variety","http://www.tropicos.org/Name/50231935",,"Pinus","cembra","var.","helvetica","Pinidae","Pinaceae",,
50231937,24900022,"Pinus cembra subsp. communis","Endl.","subspecies","http://www.tropicos.org/Name/50231937",,"Pinus","cembra","subsp.","communis","Pinidae","Pinaceae",,
50231946,24900591,"Pinus inops subsp. clausa","(Chapm. ex Engelm.) Engelm.","subspecies","http://www.tropicos.org/Name/50231946",,"Pinus","inops","subsp.","clausa","Pinidae","Pinaceae","S",24900182
50231950,24900183,"Pinus contorta var. bolanderi","(Parl.) Koehne","variety","http://www.tropicos.org/Name/50231950",,"Pinus","contorta","var.","bolanderi","Pinidae","Pinaceae",,
50231960,24900183,"Pinus contorta subsp. murrayana","(Balf.) Engelm.","subspecies","http://www.tropicos.org/Name/50231960",,"Pinus","contorta","subsp.","murrayana","Pinidae","Pinaceae",,
50231964,24900822,"Pinus wallichiana var. dalatensis","(de Ferre) Silba","variety","http://www.tropicos.org/Name/50231964",,"Pinus","wallichiana","var.","dalatensis","Pinidae","Pinaceae","A",
50231965,24900960,"Pinus dalatensis subsp. dalatensis",,"subspecies","http://www.tropicos.org/Name/50231965",,"Pinus","dalatensis","subsp.","dalatensis","Pinidae","Pinaceae",,
50231966,24900960,"Pinus dalatensis var. dalatensis",,"variety","http://www.tropicos.org/Name/50231966",,"Pinus","dalatensis","var.","dalatensis","Pinidae","Pinaceae",,
50231968,24900960,"Pinus dalatensis var. bidoupensis","Businsky","variety","http://www.tropicos.org/Name/50231968",,"Pinus","dalatensis","var.","bidoupensis","Pinidae","Pinaceae",,
50231969,24900960,"Pinus dalatensis subsp. procera","Businsky","subspecies","http://www.tropicos.org/Name/50231969",,"Pinus","dalatensis","subsp.","procera","Pinidae","Pinaceae",,
50231973,24900223,"Pinus virginiana var. echinata","(Mill.) Du Roi","variety","http://www.tropicos.org/Name/50231973",,"Pinus","virginiana","var.","echinata","Pinidae","Pinaceae","S",50231974
50231974,24900221,"Pinus taeda var. echinata","(Mill.) Castigl.","variety","http://www.tropicos.org/Name/50231974",,"Pinus","taeda","var.","echinata","Pinidae","Pinaceae","A",
50231976,24900221,"Pinus taeda var. variabilis","Aiton","variety","http://www.tropicos.org/Name/50231976",,"Pinus","taeda","var.","variabilis","Pinidae","Pinaceae","S",50231977
